,run,event,truth_classification,pred_skim,pred_cascade,pred_tgtrack,pred_starttrack,pred_stoptrack,energy,zenith,oneweight,signal_charge,bg_charge,qtot,qratio,log10_max_charge,#truth_classification_label,max_score_val,idx_max_score
29,22067,100,19,0.3365860879421234,0.10418418049812317,0.3906680941581726,0.12483496218919754,0.043726690113544464,251.16343907671467,0.8197583408170118,126247807.87659131,0.0,40.21312757891428,151.08628146263072,0.0,40.21312757891428,throughgoing_track,0.3906680941581726,pred_tgtrack
30,22067,103,1,0.4331236481666565,0.09481770545244217,0.2067347913980484,0.153261199593544,0.11206255853176117,61367.63576802147,0.7999611087639079,72769514788228.56,0.0,156.38348133518593,243.40597380441613,0.0,156.38348133518593,throughgoing_track,0.4331236481666565,pred_skim
31,22067,106,1,0.3310624957084656,0.06490465253591537,0.3759940564632416,0.07329027354717255,0.1547485589981079,335.52131586292165,2.212886536517391,180781503.1893632,0.0,69.84311099187471,187.90617696000118,0.0,69.84311099187471,throughgoing_track,0.3759940564632416,pred_tgtrack
32,22067,109,1,0.2358609139919281,0.08097744733095169,0.44565391540527344,0.1361207813024521,0.10138694196939468,813.4830431173062,1.6865996734738145,2181255247.811905,0.0,36.698273327667266,131.6302834993694,0.0,36.698273327667266,throughgoing_track,0.44565391540527344,pred_tgtrack
